Reported memory usage
Time diff;Memory (KB);Thread id
0;34004;140451697637184
188957649;34004;140451693684480
280616453;34004;140451676899072
436147879;34004;140451668506368
570624773;34004;140451685291776
631189932;34004;140451685291776
632722608;34004;140451693684480
1152373955;34004;140451685291776
2451416994;34004;140451668506368
2475866700;34004;140451685291776
2788192408;34004;140451668506368
3853407719;34004;140451668506368
4496247684;34004;140451668506368
4519204022;34004;140451685291776
4519209437;34004;140451676899072
5008691704;34004;140451685291776
5660245443;34004;140451668506368
6135591277;34004;140451693684480
6800472965;34004;140451676899072
7757370615;34004;140451668506368
8408374409;34004;140451685291776
8950242826;34004;140451693684480
8951552260;34004;140451676899072
9458620082;34004;140451693684480
10903085641;34004;140451693684480
10928364170;34004;140451668506368
12149527021;34004;140451668506368
12608553575;34004;140451685291776
12608562321;34004;140451668506368
13103394393;34004;140451676899072
14501851338;34004;140451685291776
15064763321;34004;140451685291776
15088292857;34004;140451693684480
15112714136;34004;140451685291776
16147478871;34004;140451693684480
17032328774;34004;140451668506368
17056221959;34004;140451668506368
17057032012;34004;140451685291776
17265988606;34004;140451685291776
17319799105;34004;140451685291776
18617335491;34004;140451693684480
19324366935;34004;140451685291776
20338456742;34004;140451668506368
20954586989;34004;140451668506368
21503379436;34004;140451685291776
22043399192;34004;140451668506368
22047895387;34004;140451685291776
22576919604;34004;140451685291776
23715385707;34004;140451685291776
24298243148;34004;140451668506368
24299781241;34004;140451676899072
24301298851;34004;140451693684480
24302832944;34004;140451685291776
24547428570;34004;140451668506368
25295546347;34004;140451668506368
26248181111;34004;140451693684480
26248188569;34004;140451668506368
26251312242;34004;140451685291776
26457035151;34004;140451685291776
27400667964;34004;140451676899072
28595698752;34004;140451676899072
28760721652;34004;140451693684480
30132597474;34004;140451693684480
30158903939;34004;140451676899072
31746997807;34004;140451668506368
32298812604;34004;140451676899072
32298818524;34004;140451693684480
32885772597;34004;140451693684480
33949527787;34004;140451668506368
34469234374;34004;140451668506368
34493636952;34004;140451685291776
34493649074;34004;140451676899072
34515162041;34004;140451693684480
35456921253;34004;140451685291776
36271888608;34004;140451685291776
36296014162;34004;140451676899072
37727290978;34004;140451685291776
38307886544;34004;140451693684480
38348152054;34004;140451685291776
38675092090;34004;140451668506368
39220889556;34004;140451676899072
39222381106;34004;140451668506368
39712073231;34004;140451693684480
40918132892;34004;140451676899072
41505893244;34004;140451676899072
41676734052;34004;140451668506368
42198481752;34004;140451693684480
42604600802;34004;140451693684480
43166746161;34004;140451693684480
44423871334;34004;140451676899072
44425404891;34004;140451685291776
44433811670;34004;140451668506368
44436928612;34004;140451693684480
44821154796;34004;140451685291776
44822565206;34004;140451693684480
44822576510;34004;140451668506368
45460046693;34004;140451676899072
46254028743;34004;140451676899072
46277215998;34004;140451668506368
47337347123;34004;140451676899072
48634661466;34004;140451685291776
48636221359;34004;140451668506368
48786827601;34004;140451676899072
50823257810;34004;140451685291776
52007770559;34004;140451668506368
52032732897;34004;140451685291776
52055572593;34004;140451668506368
52264628202;34004;140451676899072
53312867851;34004;140451676899072
54349395654;34004;140451693684480
54350325999;34004;140451685291776
54612680354;34004;140451676899072
56048289512;34004;140451693684480
56260396801;34004;140451668506368
56290344230;34004;140451685291776
57513858150;34004;140451668506368
58046515291;34004;140451668506368
58571023337;34004;140451668506368
58596964908;34004;140451676899072
59770887592;34004;140451668506368
60212386965;34004;140451668506368
60224565450;34004;140451676899072
60236446945;34004;140451693684480
61838719662;34004;140451693684480
61851449583;34004;140451693684480
62555544712;34004;140451685291776
62609956005;34004;140451676899072
63384912818;34004;140451685291776
63396714095;34004;140451676899072
64348590264;34004;140451676899072
64372858395;34004;140451676899072
64406442598;34004;140451668506368
64428834498;34004;140451693684480
65782616285;34004;140451685291776
66374968709;34004;140451676899072
67011307190;34004;140451676899072
67162850593;34004;140451693684480
68131604227;34004;140451685291776
68133102754;34004;140451676899072
68645795627;34004;140451693684480
69665085718;34004;140451676899072
69697089916;34004;140451668506368
70466827802;34004;140451668506368
70491968893;34004;140451676899072
71735543798;34004;140451685291776
72421561037;34004;140451668506368
72432606338;34004;140451676899072
73208074199;34004;140451668506368
74011550046;34004;140451693684480
74036233105;34004;140451676899072
74510363148;34004;140451685291776
74511608490;34004;140451668506368
74782433115;34004;140451668506368
76583762077;34004;140451685291776
76998888140;34004;140451668506368
77543072086;34004;140451676899072
78014311046;34004;140451693684480
78619454266;34004;140451693684480
78643180471;34004;140451693684480
78666938140;34004;140451676899072
79059546643;34004;140451676899072
79916549709;34004;140451693684480
80802216922;34004;140451668506368
80826437089;34004;140451693684480
81771413362;34004;140451685291776
82458236034;34004;140451676899072
82783819376;34004;140451693684480
