Time diff;Memory (KB);Thread id
0;6284;140451697637184
0;30200;140451697637184
0;33148;140451697637184
0;34004;140451697637184
161147022;18916;140451668506368
156454328;30200;140451693684480
154532407;33148;140451685291776
188957649;34004;140451693684480
239738916;20840;140451685291776
369418960;30200;140451693684480
230744160;33148;140451668506368
280616453;34004;140451676899072
406926684;21368;140451693684480
409872979;30200;140451685291776
356354980;33148;140451668506368
436147879;34004;140451668506368
435530342;21368;140451685291776
905486244;30200;140451668506368
409286054;33148;140451693684480
570624773;34004;140451685291776
538704156;21952;140451693684480
1572003656;30200;140451685291776
909515097;33148;140451685291776
631189932;34004;140451685291776
557765178;22460;140451685291776
1594387502;30200;140451693684480
1551406418;33148;140451693684480
632722608;34004;140451693684480
1794160382;23996;140451668506368
2721033353;30200;140451668506368
1572369697;33148;140451685291776
1152373955;34004;140451685291776
2349856651;24260;140451668506368
2732057930;30200;140451676899072
2748550191;33148;140451668506368
2451416994;34004;140451668506368
3445276967;24260;140451676899072
2742806813;30200;140451668506368
3024406881;33148;140451668506368
2475866700;34004;140451685291776
3456457970;24788;140451676899072
2763793797;30200;140451685291776
3024427221;33148;140451685291776
2788192408;34004;140451668506368
4073540223;25052;140451685291776
2785043526;30200;140451693684480
3046541663;33148;140451676899072
3853407719;34004;140451668506368
4215780946;25052;140451693684480
4081676371;30200;140451685291776
3068639909;33148;140451668506368
4496247684;34004;140451668506368
4223423987;25052;140451668506368
4543382613;30200;140451668506368
4409139176;33408;140451693684480
4519204022;34004;140451685291776
4684174130;25316;140451668506368
5053008703;30200;140451693684480
4414658316;33408;140451668506368
4519209437;34004;140451676899072
4684311355;25580;140451685291776
5074729830;30200;140451685291776
4882189458;33408;140451676899072
5008691704;34004;140451685291776
4684952897;25580;140451676899072
6658890892;30200;140451668506368
4886333032;33408;140451693684480
5660245443;34004;140451668506368
5528536206;26076;140451693684480
6681317672;30200;140451676899072
5022813653;33408;140451685291776
6135591277;34004;140451693684480
6876010332;26604;140451668506368
6681327500;30200;140451693684480
6697480385;33408;140451693684480
6800472965;34004;140451676899072
7404754003;26604;140451676899072
7140613146;30200;140451676899072
7508911652;33408;140451693684480
7757370615;34004;140451668506368
7787044871;26604;140451676899072
7157112742;30200;140451693684480
7529113713;33408;140451676899072
8408374409;34004;140451685291776
7788393070;26604;140451685291776
7380059291;30200;140451676899072
8465782007;33408;140451693684480
8950242826;34004;140451693684480
8455742224;26868;140451685291776
8481343679;30200;140451668506368
8465789149;33408;140451668506368
8951552260;34004;140451676899072
9909855464;27132;140451685291776
9503943160;30200;140451693684480
8489634664;33408;140451685291776
9458620082;34004;140451693684480
9941797055;27132;140451676899072
10241217296;30200;140451676899072
10161896406;33408;140451676899072
10903085641;34004;140451693684480
10116505482;27396;140451685291776
10247197379;30200;140451693684480
10858249377;33408;140451693684480
10928364170;34004;140451668506368
10117784219;27396;140451668506368
10265124391;30200;140451685291776
10878737182;33408;140451685291776
12149527021;34004;140451668506368
10123331815;27396;140451676899072
10286588027;30200;140451676899072
11763136377;33408;140451676899072
12608553575;34004;140451685291776
10137678052;27396;140451693684480
11641899181;30328;140451693684480
12509871168;33408;140451668506368
12608562321;34004;140451668506368
11025239611;27396;140451685291776
12217709901;30592;140451685291776
12830274531;33408;140451685291776
13103394393;34004;140451676899072
11025244796;27396;140451668506368
13307684444;30592;140451685291776
13290578208;33408;140451676899072
14501851338;34004;140451685291776
11235069905;27660;140451676899072
13542110433;30592;140451676899072
13832377727;33408;140451668506368
15064763321;34004;140451685291776
13419063233;28964;140451685291776
13542115576;30592;140451693684480
14366034760;33408;140451685291776
15088292857;34004;140451693684480
13438173666;28964;140451676899072
13562838645;30592;140451685291776
14387655814;33408;140451685291776
15112714136;34004;140451685291776
14523119867;28964;140451676899072
15399827901;30848;140451676899072
14675930588;33408;140451676899072
16147478871;34004;140451693684480
14544183874;28964;140451693684480
16125462889;30848;140451668506368
14697161238;33408;140451693684480
17032328774;34004;140451668506368
14563714775;28964;140451685291776
16630600189;30848;140451676899072
15656679888;33408;140451668506368
17056221959;34004;140451668506368
14627749874;28964;140451676899072
16652721403;30848;140451685291776
16216761864;33408;140451685291776
17057032012;34004;140451685291776
15709460492;28964;140451685291776
16674580689;30848;140451693684480
17055849368;33408;140451693684480
17265988606;34004;140451685291776
16614551776;28964;140451685291776
17676240447;30848;140451693684480
