Reported memory usage
Time diff;Memory (KB);Thread id
0;5900;139901125998400
752380291;94660;139901084280576
967477266;100440;139901092673280
981410176;105984;139901125994240
1486245883;113372;139901084280576
2439670150;116804;139901084280576
3546044139;121292;139901084280576
3546052603;121292;139901092673280
3609978432;121556;139901075887872
3623814016;121820;139901125994240
4965597598;127100;139901092673280
5649746963;131060;139901092673280
5658854813;132116;139901084280576
5785397731;133964;139901075887872
6762873989;139508;139901084280576
7609428521;139772;139901092673280
7636554502;140036;139901084280576
7669944812;141092;139901075887872
7693195619;142676;139901125994240
8678446120;147956;139901125994240
8706698359;147956;139901125994240
8715920213;147956;139901092673280
8716733453;147956;139901084280576
8738722199;148220;139901075887872
10760103520;148484;139901125994240
10762034991;148484;139901092673280
11881560484;149804;139901125994240
11897725976;149804;139901075887872
11910755305;150332;139901084280576
13614080367;150596;139901125994240
13614087240;150596;139901084280576
15062081479;152708;139901125994240
16164213406;152972;139901125994240
16217218122;152972;139901075887872
16220484796;152972;139901084280576
16221322730;152972;139901092673280
17353260538;152972;139901125994240
17399207761;152972;139901084280576
19192789447;153500;139901092673280
19226856303;153500;139901092673280
20047940878;153500;139901075887872
21535634739;154556;139901125994240
23889468169;154556;139901084280576
25438415296;154556;139901084280576
26378666585;154556;139901092673280
27331535012;154556;139901092673280
27383094016;154556;139901075887872
27418418646;154556;139901125994240
28517736776;154556;139901092673280
30413137225;154556;139901125994240
31835342995;154556;139901075887872
31909325326;154556;139901084280576
32735496476;154556;139901084280576
32798753402;154556;139901075887872
34189062299;155348;139901084280576
34202994109;155348;139901092673280
34214348006;155348;139901075887872
35091233066;155348;139901084280576
35130487988;155612;139901075887872
35846120637;155612;139901125994240
36338231695;155612;139901092673280
36507499507;155612;139901092673280
36947953474;155612;139901125994240
39764837429;155876;139901092673280
39809707922;155876;139901075887872
40637338810;156140;139901075887872
40643806410;156140;139901092673280
40686742164;156140;139901125994240
41174171814;156140;139901084280576
41187244086;156404;139901075887872
42212267581;156668;139901075887872
43352001234;156668;139901092673280
43352005599;156668;139901075887872
43352010806;156668;139901084280576
43550732521;156668;139901125994240
43555610276;156668;139901125994240
44184025800;156668;139901125994240
45596164574;156668;139901084280576
47321979041;157988;139901092673280
47327597435;157988;139901075887872
48204384865;157988;139901125994240
48239598062;157988;139901084280576
48248171816;157988;139901092673280
50055933864;159572;139901125994240
50300542227;159572;139901125994240
50322577303;159572;139901084280576
51583350114;159836;139901125994240
51615763259;159836;139901084280576
51760874279;160100;139901125994240
51775064145;160100;139901075887872
51954768796;160364;139901092673280
51965730247;163268;139901125994240
51970033290;163268;139901075887872
52026074973;166172;139901084280576
52436198669;168020;139901084280576
53030614585;169076;139901092673280
53036117529;169604;139901084280576
53061264537;169604;139901092673280
53071600757;169604;139901084280576
53071616072;169604;139901125994240
53082968815;169604;139901084280576
54084698586;169604;139901125994240
54095145043;169604;139901092673280
54124712758;169604;139901092673280
54135442353;169604;139901075887872
54138738034;171980;139901125994240
54158328543;171980;139901084280576
54158381638;171980;139901092673280
54172411467;172244;139901092673280
54173004081;172244;139901075887872
54173014496;172244;139901084280576
54185206071;172244;139901092673280
54196060576;172244;139901075887872
54196066384;172244;139901125994240
55105595297;172244;139901092673280
55117115409;172244;139901092673280
55162030030;172244;139901092673280
55162780036;172244;139901084280576
56230444728;172244;139901075887872
56352659447;172244;139901075887872
56540807309;172508;139901092673280
56540819075;172508;139901125994240
56981651413;172508;139901084280576
57073754617;172508;139901084280576
57412595131;172508;139901125994240
57533333038;172508;139901125994240
57539538734;172508;139901092673280
58405714330;172508;139901075887872
58414911941;172508;139901075887872
58597426920;172508;139901084280576
58598831981;172508;139901075887872
59768118442;172508;139901092673280
59798806683;172508;139901075887872
59808875038;172772;139901092673280
59818981180;172772;139901125994240
59846646956;173036;139901125994240
59846654463;173036;139901075887872
59848150395;174884;139901084280576
59856376378;174884;139901092673280
59856379716;174884;139901125994240
60715068054;174884;139901125994240
60786828510;174884;139901125994240
61521881807;174884;139901092673280
61543879670;174884;139901125994240
61640974925;174884;139901075887872
61734073483;174884;139901084280576
62589944209;175148;139901092673280
62608831681;175148;139901125994240
62634129532;175148;139901075887872
62935181091;175148;139901075887872
63626317273;175148;139901125994240
65025035131;175148;139901092673280
65861802782;175148;139901092673280
65888026570;175148;139901075887872
65937263938;175148;139901125994240
66023402222;175148;139901075887872
66025793132;175148;139901084280576
66504801455;175148;139901075887872
66606211968;175148;139901075887872
66638324877;175148;139901125994240
66839959381;175148;139901125994240
67701363140;175148;139901075887872
68510291873;175148;139901092673280
69227178592;175148;139901092673280
69393458727;175148;139901092673280
69393466736;175148;139901075887872
70098436575;175148;139901084280576
70108478434;175148;139901075887872
70108484376;175148;139901092673280
70131705567;175148;139901092673280
70176645211;175148;139901125994240
70195289453;175148;139901084280576
70208892445;175148;139901084280576
70715740869;175148;139901084280576
71719131908;175148;139901125994240
71821850773;175148;139901125994240
71844513019;175148;139901084280576
73087395263;175148;139901125994240
73110452017;175148;139901075887872
73132547368;175148;139901084280576
73154210870;175148;139901092673280
73197050271;175148;139901125994240
74117339341;175148;139901092673280
74125036968;175148;139901075887872
74125043233;175148;139901084280576
74132957876;175148;139901075887872
75123014979;175148;139901125994240
75158337861;175148;139901092673280
75190103018;175148;139901084280576
75460788018;175148;139901075887872
75585998228;175148;139901075887872
76394976371;175148;139901092673280
76395626258;175148;139901075887872
76406312453;175148;139901084280576
76427662411;175148;139901125994240
76518586070;175148;139901092673280
76979006924;175148;139901125994240
77013743141;175148;139901092673280
77458944160;175148;139901084280576
77521386295;175148;139901075887872
77521399188;175148;139901092673280
77810614891;175148;139901092673280
78274359097;175148;139901125994240
78412261657;175148;139901084280576
78449898899;175148;139901092673280
78450462303;175148;139901084280576
78480420438;175148;139901075887872
78735432074;175148;139901075887872
78849321965;175148;139901075887872
79467695681;175148;139901075887872
79477981121;175148;139901084280576
79508694822;175148;139901125994240
79896890969;175148;139901092673280
80051859523;175148;139901075887872
80177128344;175148;139901075887872
80297055801;175148;139901075887872
80559168177;175148;139901092673280
81179022300;175148;139901092673280
81201313440;175148;139901092673280
81237127703;175148;139901092673280
82186521743;175148;139901075887872
82303472769;175148;139901125994240
82354044433;175148;139901075887872
83404943952;175148;139901084280576
84620580286;175148;139901092673280
84646586056;175148;139901125994240
84673061515;175148;139901084280576
84680926225;175148;139901075887872
86706129700;175148;139901075887872
87386177421;175148;139901075887872
87438778643;175148;139901092673280
88349858612;175148;139901125994240
88386340579;175148;139901092673280
88412787349;175148;139901125994240
89076716160;175148;139901075887872
89114336730;175148;139901125994240
89241028657;175148;139901084280576
90125602515;175148;139901092673280
90144171499;175148;139901125994240
90263063409;175148;139901075887872
90805260887;175148;139901084280576
91105656698;175148;139901084280576
91198594474;175148;139901075887872
91234204060;175148;139901075887872
91533477029;175148;139901125994240
91533487214;175148;139901092673280
92256026620;175148;139901125994240
92268530732;175148;139901092673280
93174445244;175148;139901092673280
93273535994;175148;139901092673280
94015005271;175148;139901075887872
94015543158;175148;139901084280576
94948773743;175148;139901092673280
94967131923;175148;139901075887872
94976249276;175148;139901084280576
94986428646;175148;139901125994240
94986436056;175148;139901092673280
95632629144;175148;139901092673280
95851355523;175148;139901075887872
95952723190;175148;139901092673280
95966463292;175148;139901125994240
95985992670;175148;139901075887872
96835802772;175148;139901075887872
96862640746;175148;139901092673280
96872925029;175148;139901125994240
97884813578;175148;139901084280576
97947460439;175148;139901075887872
98719256674;175148;139901125994240
99390686921;175148;139901125994240
99437621235;175148;139901092673280
100788660688;175148;139901075887872
100821654427;175148;139901125994240
100884170437;175148;139901075887872
101838355982;175148;139901125994240
101876872383;175148;139901084280576
101887332444;175148;139901092673280
103480049221;175148;139901092673280
103508532778;175148;139901125994240
105069532637;175148;139901075887872
105106341528;175148;139901084280576
105548905705;175148;139901075887872
105557156187;175148;139901075887872
105994090346;175148;139901125994240
106859963443;175148;139901125994240
107475326674;175148;139901092673280
107498618494;175148;139901075887872
108011204407;175148;139901125994240
108038352922;175148;139901092673280
108854918000;175148;139901125994240
109899041201;175148;139901075887872
110817906225;175148;139901075887872
110825902429;175148;139901092673280
111051550455;175148;139901084280576
112144813478;175148;139901125994240
113083157450;175148;139901075887872
114133447267;175148;139901084280576
114860176834;175148;139901075887872
114891616161;175148;139901092673280
116451822362;175148;139901125994240
116516143907;175148;139901092673280
117540778268;175148;139901125994240
119257812216;175148;139901125994240
119303012327;175148;139901092673280
119370765614;175148;139901084280576
120967939229;175148;139901084280576
121001055911;175148;139901092673280
121008908139;175148;139901075887872
123543996033;175148;139901075887872
124636783235;175148;139901084280576
124680815582;175148;139901125994240
125522027457;175148;139901092673280
126863343766;175148;139901125994240
126993124854;175148;139901092673280
127024520381;175148;139901125994240
127886678388;175148;139901084280576
127896366029;175148;139901092673280
128883238178;175148;139901084280576
129975349705;175148;139901125994240
131055773863;175148;139901075887872
131155178236;175148;139901125994240
131171302700;175148;139901084280576
131194361185;175148;139901075887872
131200462247;175148;139901092673280
131939934753;175148;139901075887872
132209454178;175148;139901075887872
132568852332;175148;139901084280576
133113377551;175148;139901092673280
133822396789;175148;139901092673280
133841009874;175148;139901084280576
135456081040;175148;139901125994240
135482655101;175148;139901084280576
135492417861;175148;139901092673280
135500499605;175148;139901075887872
136398767707;175936;139901084280576
137926633621;175936;139901092673280
139878022274;175936;139901125994240
140853301087;175936;139901084280576
140888507521;175936;139901125994240
140888511472;175936;139901075887872
142071603343;175936;139901075887872
142071607111;175936;139901084280576
142071611936;175936;139901125994240
142989590729;175936;139901092673280
143020550871;175936;139901092673280
144414187109;175936;139901125994240
144626990818;175936;139901125994240
145265478487;175936;139901125994240
145392659832;175936;139901125994240
145399820587;175936;139901075887872
146412813802;176200;139901084280576
146421445827;176200;139901092673280
146621080004;176200;139901075887872
147452053085;176200;139901084280576
148573726931;176200;139901125994240
149503249787;176200;139901075887872
149624455237;176200;139901125994240
151130058513;176200;139901084280576
151918177303;176200;139901092673280
151972468284;176200;139901125994240
151977871718;176200;139901084280576
153513307774;176200;139901125994240
154222698722;176200;139901075887872
154230741938;176200;139901092673280
154237030541;176200;139901125994240
154268398524;176200;139901084280576
154354006183;176200;139901125994240
154454089779;176200;139901092673280
154469051507;176200;139901075887872
155414646257;176200;139901084280576
155433608345;176200;139901092673280
156254823781;176200;139901092673280
157159444779;176200;139901125994240
157159448316;176200;139901092673280
158280464340;176200;139901092673280
159042800217;176200;139901092673280
159696089241;176200;139901092673280
160590540898;176200;139901084280576
160704551456;176200;139901092673280
161530645951;176200;139901092673280
162053242173;176200;139901075887872
162102821543;176200;139901084280576
163150135054;176200;139901075887872
163775563182;176200;139901075887872
163783674289;176200;139901092673280
165229523212;176200;139901075887872
165251026957;176200;139901125994240
165348281122;176200;139901084280576
166225756469;176200;139901092673280
166234210322;176200;139901084280576
167083316547;176200;139901084280576
167353011353;176200;139901125994240
168234799762;176200;139901125994240
168889579503;176200;139901075887872
169343177508;176200;139901092673280
169380204369;176200;139901125994240
169841297002;176200;139901125994240
170054955625;176200;139901092673280
170985426970;176200;139901092673280
171046237089;176200;139901125994240
171880192278;176200;139901092673280
172635179932;176200;139901125994240
172684308127;176200;139901075887872
174547835544;176200;139901125994240
175323206763;176200;139901084280576
175458187085;176200;139901092673280
175474401370;176200;139901084280576
175475760173;176200;139901075887872
176469151597;176200;139901084280576
176486094732;176200;139901084280576
176509344572;176200;139901075887872
177776311794;176200;139901125994240
178739080156;176200;139901084280576
178766127690;176200;139901092673280
178819867226;176200;139901075887872
178867870412;176200;139901092673280
178905848466;176200;139901125994240
181072057876;176200;139901084280576
181955812377;176200;139901084280576
183292173301;176200;139901084280576
184123972538;176200;139901084280576
184123980983;176200;139901075887872
184132073236;176200;139901092673280
184140452651;176200;139901125994240
184931597332;176200;139901084280576
185904919804;176200;139901125994240
186785283760;176200;139901084280576
187016541397;176200;139901075887872
187663893254;176200;139901084280576
187749393235;176200;139901075887872
188560040765;176200;139901125994240
189301695324;176200;139901075887872
190967339976;176200;139901084280576
192092402404;177296;139901125994240
192213631736;177296;139901075887872
193162331472;177296;139901075887872
193239206638;177296;139901092673280
193307087275;177296;139901125994240
194763921946;177296;139901125994240
194784257776;177296;139901075887872
194827354105;177296;139901092673280
194837397118;177296;139901084280576
196015986845;177296;139901075887872
196922752508;177296;139901084280576
196934117598;177296;139901075887872
197099371541;177296;139901092673280
197636463584;177296;139901092673280
198462837592;177296;139901084280576
198500469969;177296;139901125994240
199099214673;177296;139901084280576
199110512694;177296;139901125994240
199117637028;177296;139901092673280
199219813824;177296;139901084280576
199959704945;177296;139901075887872
200233016484;178352;139901092673280
200270740519;178352;139901092673280
200279313879;178352;139901092673280
200832238750;178352;139901092673280
201814543126;178352;139901092673280
202153071296;178352;139901092673280
203206953251;178352;139901075887872
203352477444;178352;139901075887872
203354495183;178352;139901084280576
204190825772;178352;139901125994240
204279909711;178352;139901125994240
204300050309;178352;139901125994240
204371562183;178352;139901084280576
204494019164;178352;139901084280576
205153333668;178352;139901125994240
205190414993;178352;139901092673280
205239720991;178352;139901075887872
205243881947;178352;139901084280576
206211753938;178352;139901092673280
206951237898;178352;139901092673280
207307921473;178352;139901125994240
208255163895;178352;139901092673280
208491405501;178352;139901125994240
209632983326;178616;139901084280576
209632989120;178616;139901125994240
209643272918;178616;139901125994240
209673479587;178616;139901092673280
209673485342;178616;139901125994240
209694467124;178616;139901084280576
209727614733;178616;139901125994240
210476329352;178616;139901084280576
210600294761;178616;139901075887872
211207746237;178616;139901075887872
211852956139;178616;139901084280576
212280679393;178616;139901092673280
212456323402;178616;139901092673280
213297973238;178616;139901084280576
213451113843;180200;139901092673280
213495237335;180200;139901084280576
213501680206;180200;139901092673280
213542010473;180200;139901075887872
213576671177;180200;139901075887872
213576678953;180200;139901125994240
213576682302;180200;139901084280576
213586868526;180200;139901092673280
213586871512;180200;139901084280576
214427086463;180200;139901092673280
214526536038;180200;139901075887872
216123713905;180200;139901092673280
216153453505;180200;139901075887872
216191831315;180200;139901084280576
216191839713;180200;139901092673280
216201329520;180200;139901084280576
216222701534;180200;139901084280576
216265475369;180200;139901075887872
216265481245;180200;139901125994240
218641194177;181256;139901125994240
219112184589;181256;139901075887872
219112191068;181256;139901125994240
219127504005;181256;139901092673280
219134856401;181256;139901084280576
220132397479;181256;139901125994240
220223567864;181256;139901075887872
220232972777;181256;139901084280576
221087678654;181256;139901075887872
221512872978;181256;139901084280576
221800475703;181256;139901075887872
222592861275;181256;139901084280576
222675070132;181256;139901125994240
223583949367;181256;139901084280576
224389301203;181256;139901075887872
224463510486;181256;139901125994240
226090681886;181256;139901092673280
226116088668;181256;139901084280576
226225043889;181256;139901075887872
228165251676;181256;139901092673280
228198045529;181256;139901125994240
228230791658;181256;139901075887872
229090718987;181256;139901092673280
230426555369;181256;139901075887872
231295125033;181256;139901075887872
231302573139;181256;139901125994240
231363068958;181256;139901092673280
232223087625;181256;139901092673280
232378635360;181256;139901125994240
232417141667;181256;139901075887872
232426385386;181256;139901084280576
232431376994;181256;139901125994240
232435120969;181256;139901075887872
232445497678;181256;139901084280576
232447573481;181256;139901125994240
232464999393;181256;139901075887872
233924486078;181256;139901075887872
234009251384;181256;139901084280576
234041024583;181256;139901092673280
234088516626;181256;139901125994240
234120054855;181256;139901075887872
235009064104;181256;139901125994240
235184430496;181256;139901092673280
235184447720;181256;139901125994240
235193681940;181256;139901084280576
235928601315;181256;139901075887872
235948821203;181256;139901092673280
235983277808;181256;139901125994240
235994159983;181256;139901125994240
236002264338;181256;139901125994240
236886787540;181256;139901125994240
236896716770;181256;139901092673280
236947201491;181256;139901125994240
236956407069;181256;139901092673280
236963976831;181256;139901075887872
236974563106;181256;139901092673280
237064637985;181256;139901075887872
237808712987;181256;139901084280576
238210924224;181256;139901125994240
239196834753;181256;139901075887872
239196840974;181256;139901084280576
239373114659;181256;139901125994240
239394816008;181256;139901075887872
239483315887;181256;139901092673280
239512286721;181256;139901084280576
241621589807;181256;139901084280576
241648828542;181256;139901092673280
241658144892;181256;139901075887872
241692583005;181256;139901125994240
242159601181;181256;139901125994240
244569176875;181256;139901125994240
245298000606;181256;139901125994240
246620577399;181256;139901075887872
246712553199;181256;139901084280576
247727959084;181256;139901084280576
249353303543;181256;139901125994240
249380614539;181256;139901092673280
250947933378;181256;139901075887872
252128276944;181256;139901125994240
253153476224;181256;139901075887872
254111880742;181256;139901075887872
254120921538;181256;139901084280576
254184739499;181256;139901125994240
254230827077;181256;139901092673280
255204847443;181256;139901084280576
255896387032;181256;139901075887872
255970188995;181256;139901125994240
256921516004;181256;139901125994240
258406553115;181256;139901084280576
258522521984;181256;139901125994240
260350602510;181256;139901125994240
261269652698;181256;139901075887872
262653836540;181256;139901125994240
263582106797;181256;139901075887872
263582122077;181256;139901092673280
264591115183;181256;139901075887872
264608902895;181256;139901092673280
266972881720;181256;139901092673280
267007095662;181256;139901125994240
268596268615;181256;139901084280576
269594394287;181256;139901075887872
269603429040;181256;139901125994240
271446682059;181256;139901075887872
272227145686;181256;139901075887872
272256167257;181256;139901125994240
272354536619;181256;139901084280576
273657397363;181256;139901075887872
275731919114;181256;139901125994240
276977785356;181256;139901075887872
277092293321;181256;139901092673280
278639726121;181256;139901125994240
279520279093;181256;139901092673280
279535977434;181256;139901084280576
279591734173;181256;139901125994240
279598910071;181256;139901075887872
280791864358;181256;139901084280576
280793809062;181256;139901075887872
280841432342;181256;139901092673280
280897461061;181256;139901075887872
281955330865;181256;139901084280576
282003126710;181256;139901084280576
282016235079;181256;139901084280576
283877032763;181256;139901092673280
284691979700;181256;139901125994240
284740153672;181256;139901092673280
284753253825;181256;139901084280576
285839488493;181256;139901092673280
285991348695;181256;139901125994240
287336836956;181256;139901075887872
287787013031;181256;139901092673280
287829825797;181256;139901092673280
288591413460;181256;139901092673280
291080329824;181256;139901075887872
291867815877;181256;139901092673280
291939801614;181256;139901075887872
291985058504;181256;139901125994240
292095293543;181256;139901092673280
292107300555;181256;139901084280576
292184585495;181256;139901075887872
293386239315;181256;139901075887872
293416381726;181256;139901092673280
293425699232;181256;139901125994240
