Reported memory usage
Time diff;Memory (KB);Thread id
0;30492;140541187176256
189253370;30492;140541183223552
367666893;30492;140541174830848
581416152;30492;140541158045440
694602355;30492;140541183223552
700640469;30492;140541174830848
1192189363;30492;140541183223552
2770747673;30492;140541183223552
2794291518;30492;140541183223552
2817298185;30492;140541166438144
3133520377;30492;140541183223552
4176455883;30492;140541174830848
4996973324;30492;140541166438144
4998254221;30492;140541174830848
5833221413;30492;140541158045440
6929533691;30492;140541158045440
7554432497;30492;140541166438144
7579129449;30492;140541183223552
8558608915;30492;140541183223552
8583153987;30492;140541174830848
8583160604;30492;140541158045440
9287644528;30492;140541158045440
10698078259;30492;140541174830848
10884410484;30492;140541183223552
10898173954;30492;140541183223552
11501918230;30492;140541183223552
11513245633;30492;140541158045440
11526648819;30492;140541183223552
11784329258;30492;140541166438144
11807921221;30492;140541183223552
12932606522;30492;140541174830848
13459195129;30492;140541166438144
13462477002;30492;140541174830848
13483618392;30492;140541183223552
14445149721;30492;140541158045440
14449453356;30492;140541174830848
14450910215;30492;140541166438144
14563679774;30492;140541166438144
15520611469;30492;140541158045440
15522020279;30492;140541166438144
16016263968;30700;140541158045440
18232017273;30964;140541166438144
18775989015;30964;140541174830848
18777288761;30964;140541158045440
19248079186;30964;140541166438144
20922784263;30964;140541174830848
21321515002;30964;140541174830848
21963801619;30964;140541183223552
22010726018;30964;140541166438144
22206610883;30964;140541183223552
22748194633;30964;140541166438144
22754279797;30964;140541174830848
23246135087;30964;140541158045440
24641878105;30964;140541174830848
24643388522;30964;140541183223552
24665400336;30964;140541166438144
24690383469;30964;140541158045440
26108757023;30964;140541183223552
26412377661;30964;140541183223552
26413683255;30964;140541158045440
26775574980;30964;140541158045440
28014699512;30964;140541174830848
28023816205;30964;140541158045440
28973210677;30964;140541158045440
29236980264;30964;140541166438144
30935102420;30964;140541183223552
31499638416;30964;140541174830848
31867298016;30964;140541174830848
32583642657;30964;140541158045440
33177824858;30964;140541183223552
33340139421;30964;140541166438144
33783310337;30964;140541174830848
34327648526;30964;140541183223552
35576091601;30964;140541174830848
35583660005;30964;140541166438144
36095314364;30964;140541166438144
36982572756;30964;140541166438144
37347877899;31228;140541166438144
38283670969;31228;140541158045440
38410787195;31228;140541166438144
39312669318;31228;140541166438144
39334377657;31228;140541174830848
40542675518;31228;140541174830848
40598121981;31228;140541183223552
41441644038;31228;140541166438144
41452753293;31228;140541183223552
41470093490;31228;140541174830848
42020271766;31228;140541166438144
42023818491;31228;140541174830848
42026787656;31228;140541183223552
42550048847;31228;140541174830848
42550058111;31228;140541158045440
42551550914;31228;140541183223552
43292328810;31228;140541158045440
44437453868;31228;140541183223552
44438964684;31228;140541158045440
45309919803;31492;140541174830848
46428963648;31492;140541174830848
46455810409;31492;140541183223552
47987064703;31492;140541166438144
48859188033;31492;140541174830848
49369798452;31492;140541183223552
49371474374;31492;140541158045440
49374985137;31492;140541166438144
49380108859;31492;140541174830848
49397966188;31492;140541183223552
50411847301;31756;140541166438144
50412817124;31756;140541158045440
50922799172;32020;140541158045440
50924329722;32020;140541183223552
50948970955;32020;140541166438144
53750497183;32496;140541166438144
53770920065;32496;140541183223552
53779024012;32496;140541158045440
55732461319;32496;140541183223552
55761270793;32496;140541158045440
57056093618;32496;140541166438144
57412555164;32496;140541166438144
57414010407;32496;140541183223552
57438479316;32496;140541174830848
59743774165;32496;140541174830848
59770486106;32496;140541158045440
61091608080;32496;140541174830848
61375485091;32496;140541158045440
61377074552;32496;140541166438144
61380609037;32496;140541183223552
61385905621;32496;140541174830848
61907754400;32496;140541183223552
61909175117;32496;140541158045440
61934629224;32496;140541174830848
61960813583;32496;140541158045440
63520384329;32496;140541183223552
64811677900;32496;140541166438144
65560661350;32496;140541174830848
65586277688;32496;140541166438144
66986605521;32496;140541174830848
66997612706;32496;140541183223552
67526548420;32496;140541174830848
68882100826;32496;140541183223552
69404577647;32496;140541183223552
69408014015;32496;140541166438144
69413306266;32496;140541174830848
69413359930;32496;140541158045440
70435638692;32496;140541158045440
70440509320;32496;140541183223552
71447436033;33024;140541166438144
71800530246;33024;140541158045440
71802155472;33024;140541183223552
72646114157;33024;140541158045440
73501564879;33024;140541166438144
73528642075;33024;140541174830848
75089717244;33024;140541166438144
75115588145;33024;140541158045440
76120313097;33024;140541158045440
77044420979;33024;140541174830848
77482717627;33024;140541158045440
77484053306;33024;140541166438144
77928335000;33024;140541158045440
79152004126;33024;140541183223552
79643863361;33024;140541174830848
79659110735;33024;140541166438144
79798272703;33024;140541183223552
81533799434;33024;140541183223552
81899281720;33024;140541166438144
81900552619;33024;140541174830848
81919113060;33024;140541174830848
84058510779;33024;140541174830848
