Time diff;Memory (KB);Thread id
0;5892;140645863671616
0;6900;140645863671616
0;7664;140645863671616
0;7924;140645863671616
0;7924;140645863671616
0;7924;140645863671616
0;7924;140645863671616
0;7924;140645863671616
0;7924;140645863671616
0;7924;140645863671616
14296626;5892;140645838223104
14745426;6900;140645863401216
14034198;7664;140645838223104
14393514;7924;140645863401216
16775999;7924;140645838223104
14279774;7924;140645863401216
15222228;7924;140645838223104
14386883;7924;140645863401216
14434335;7924;140645838223104
14244175;7924;140645863401216
17291611;5892;140645863401216
17177488;6900;140645846615808
16449619;7664;140645855008512
16833191;7924;140645838223104
19188984;7924;140645855008512
16687772;7924;140645846615808
17643748;7924;140645846615808
16790491;7924;140645855008512
16825228;7924;140645855008512
16691775;7924;140645846615808
17371533;5892;140645846615808
17199884;6900;140645863401216
16482930;7664;140645846615808
16852253;7924;140645846615808
19212770;7924;140645846615808
16718908;7924;140645855008512
17670930;7924;140645855008512
16821577;7924;140645846615808
16851968;7924;140645863401216
16719796;7924;140645863401216
17612681;5892;140645855008512
17205192;6900;140645855008512
16487618;7664;140645838223104
16859966;7924;140645863401216
19430819;7924;140645838223104
16725453;7924;140645863401216
17676154;7924;140645863401216
16832150;7924;140645838223104
16980233;7924;140645846615808
16725114;7924;140645838223104
17994990;5892;140645855008512
17346143;6900;140645838223104
16850045;7664;140645863401216
16999693;7924;140645855008512
19474530;7924;140645863401216
17045891;7924;140645838223104
18040768;7924;140645838223104
17202902;7924;140645863401216
17071232;7924;140645838223104
17115780;7924;140645855008512
18233060;5892;140645855008512
17778157;6900;140645838223104
17319138;7664;140645863401216
18400595;7924;140645846615808
19856623;7924;140645838223104
17514494;7924;140645863401216
18481153;7924;140645838223104
17642236;7924;140645863401216
17515222;7924;140645838223104
17558380;7924;140645855008512
18791361;5892;140645863401216
17962853;6900;140645838223104
17546875;7664;140645863401216
18875276;7924;140645855008512
20025427;7924;140645838223104
17542394;7924;140645838223104
18671881;7924;140645838223104
17808918;7924;140645863401216
17706459;7924;140645838223104
17791477;7924;140645863401216
18973172;5892;140645855008512
18406297;6900;140645838223104
17763370;7664;140645846615808
18923182;7924;140645863401216
20803622;7924;140645863401216
17701119;7924;140645863401216
18995726;7924;140645846615808
18219295;7924;140645838223104
18533454;7924;140645838223104
17994348;7924;140645863401216
19233748;5892;140645838223104
18593868;6900;140645855008512
17971564;7664;140645846615808
18931650;7924;140645846615808
21057834;7924;140645846615808
17766540;7924;140645838223104
19210273;7924;140645863401216
18516325;7924;140645846615808
18595108;7924;140645863401216
18354484;7924;140645846615808
19285166;5892;140645855008512
18991974;6900;140645863401216
18164215;7664;140645846615808
19079307;7924;140645855008512
21256789;7924;140645863401216
17867506;7924;140645863401216
19230570;7924;140645846615808
18771383;7924;140645855008512
19301062;7924;140645838223104
18496630;7924;140645863401216
19473351;5892;140645863401216
19174284;6900;140645838223104
18177938;7664;140645838223104
19103519;7924;140645863401216
21465618;7924;140645846615808
18143910;7924;140645846615808
19512747;7924;140645863401216
18836907;7924;140645846615808
19361011;7924;140645855008512
18871023;7924;140645863401216
19569444;5892;140645855008512
19385025;6900;140645846615808
18548433;7664;140645863401216
19248826;7924;140645838223104
21503300;7924;140645863401216
18516398;7924;140645838223104
19624583;7924;140645855008512
19122771;7924;140645846615808
19411457;7924;140645846615808
18936984;7924;140645855008512
19962618;5892;140645838223104
19717540;6900;140645846615808
19230074;7664;140645846615808
19528392;7924;140645855008512
21515171;7924;140645855008512
18685454;7924;140645855008512
19897171;7924;140645846615808
19710320;7924;140645855008512
19590645;7924;140645838223104
18991777;7924;140645846615808
20072259;5892;140645838223104
19798233;6900;140645855008512
19424697;7664;140645863401216
19851780;7924;140645838223104
21699857;7924;140645863401216
19139746;7924;140645846615808
19953643;7924;140645855008512
19803011;7924;140645838223104
19912602;7924;140645855008512
19150654;7924;140645838223104
20167604;5892;140645863401216
20055261;6900;140645838223104
19479948;7664;140645838223104
19918894;7924;140645846615808
22445535;7924;140645838223104
19203408;7924;140645855008512
20160404;7924;140645863401216
19881290;7924;140645846615808
20263030;7924;140645838223104
19280176;7924;140645846615808
20381990;5892;140645838223104
20155902;6900;140645863401216
19547754;7664;140645855008512
19975704;7924;140645863401216
22744206;7924;140645838223104
19361473;7924;140645846615808
20232270;7924;140645855008512
20133325;7924;140645846615808
20406335;7924;140645863401216
20013973;7924;140645838223104
20549874;5892;140645863401216
20542811;6900;140645863401216
19750322;7664;140645863401216
20022687;7924;140645855008512
22770758;7924;140645855008512
19776078;7924;140645855008512
20614073;7924;140645846615808
20158572;7924;140645855008512
20622655;7924;140645838223104
20164863;7924;140645846615808
21005285;5892;140645863401216
20748293;6900;140645838223104
19852231;7664;140645855008512
20507981;7924;140645838223104
23024196;7924;140645846615808
19804763;7924;140645846615808
20670709;7924;140645863401216
20422597;7924;140645846615808
20625595;7924;140645855008512
20297278;7924;140645838223104
21388102;5892;140645855008512
20760035;6900;140645846615808
20387764;7664;140645846615808
20566942;7924;140645863401216
23257889;7924;140645846615808
20212061;7924;140645838223104
20716465;7924;140645846615808
20631302;7924;140645846615808
20800642;7924;140645863401216
21054046;7924;140645846615808
21606065;5892;140645855008512
20788997;6900;140645863401216
20555056;7664;140645838223104
20756149;7924;140645846615808
23259479;7924;140645838223104
20501851;7924;140645855008512
20937850;7924;140645863401216
20693026;7924;140645863401216
20941924;7924;140645838223104
21169153;7924;140645838223104
21656943;5892;140645863401216
21717192;6900;140645838223104
20570488;7664;140645863401216
21308645;7924;140645855008512
23413318;7924;140645846615808
20533222;7924;140645863401216
20952938;7924;140645846615808
20747115;7924;140645855008512
21126977;7924;140645846615808
21259475;7924;140645863401216
21869320;5892;140645855008512
21721640;6900;140645863401216
20829917;7664;140645838223104
21942116;7924;140645855008512
23436110;7924;140645855008512
20682042;7924;140645846615808
21140586;7924;140645838223104
20955394;7924;140645863401216
21835264;7924;140645855008512
21349391;7924;140645855008512
21964771;5892;140645838223104
22341087;6900;140645838223104
21020503;7664;140645863401216
22090308;7924;140645846615808
23450288;7924;140645863401216
20748007;7924;140645838223104
21394999;7924;140645846615808
20978473;7924;140645838223104
21982007;7924;140645838223104
21542250;7924;140645855008512
22067473;5892;140645863401216
22350928;6900;140645846615808
21192567;7664;140645838223104
22157376;7924;140645838223104
23801639;7924;140645863401216
20997946;7924;140645855008512
21417217;7924;140645863401216
21227411;7924;140645863401216
22800071;7924;140645838223104
21891834;7924;140645838223104
22403898;5892;140645846615808
22791334;6900;140645855008512
21348855;7664;140645855008512
22234572;7924;140645855008512
23910239;7924;140645838223104
21452697;7924;140645855008512
21455866;7924;140645855008512
21374009;7924;140645846615808
23045088;7924;140645855008512
21960741;7924;140645855008512
22547972;5892;140645855008512
22844444;6900;140645846615808
21641163;7664;140645846615808
22789814;7924;140645838223104
23924864;7924;140645846615808
21459229;7924;140645846615808
21633698;7924;140645863401216
21618522;7924;140645855008512
23215431;7924;140645863401216
22198215;7924;140645846615808
22555770;5892;140645863401216
22865116;6900;140645838223104
22444657;7664;140645846615808
22871058;7924;140645855008512
23929717;7924;140645855008512
21510298;7924;140645838223104
21855903;7924;140645863401216
21749467;7924;140645838223104
23936775;7924;140645855008512
22260639;7924;140645863401216
22583463;5892;140645838223104
23649263;6900;140645846615808
22505310;7664;140645855008512
23126567;7924;140645846615808
24144118;7924;140645846615808
22032709;7924;140645855008512
21867608;7924;140645838223104
22015731;7924;140645863401216
23966781;7924;140645838223104
22365763;7924;140645838223104
22750427;5892;140645846615808
23799359;6900;140645838223104
22630314;7664;140645838223104
23912064;7924;140645855008512
24154051;7924;140645863401216
22141942;7924;140645863401216
21969718;7924;140645855008512
22033425;7924;140645846615808
23969591;7924;140645863401216
22621106;7924;140645838223104
22833747;5892;140645846615808
23893719;6900;140645855008512
22723612;7664;140645846615808
24040681;7924;140645863401216
24237077;7924;140645855008512
22158238;7924;140645838223104
21995009;7924;140645846615808
22493508;7924;140645855008512
24316876;7924;140645855008512
22831057;7924;140645838223104
23030374;5892;140645863401216
24161030;6900;140645838223104
22766555;7664;140645863401216
24279884;7924;140645838223104
24491926;7924;140645863401216
22573794;7924;140645863401216
22016092;7924;140645863401216
22509899;7924;140645863401216
24773743;7924;140645855008512
23276539;7924;140645855008512
23353360;5892;140645838223104
24900595;6900;140645863401216
23302967;7664;140645838223104
24627554;7924;140645846615808
24509815;7924;140645855008512
22596628;7924;140645838223104
22313572;7924;140645863401216
22639246;7924;140645838223104
24899248;7924;140645863401216
23283518;7924;140645863401216
23456192;5892;140645855008512
25050720;6900;140645855008512
23617510;7664;140645846615808
25090884;7924;140645855008512
24686832;7924;140645863401216
22793511;7924;140645855008512
22509149;7924;140645846615808
22987313;7924;140645846615808
25053463;7924;140645838223104
23338524;7924;140645838223104
23563294;5892;140645846615808
25069686;6900;140645838223104
23680066;7664;140645838223104
25335914;7924;140645838223104
24709609;7924;140645838223104
23439315;7924;140645838223104
22682849;7924;140645846615808
23128088;7924;140645863401216
25631533;7924;140645855008512
23573691;7924;140645863401216
23729755;5892;140645838223104
25188378;6900;140645863401216
23685703;7664;140645863401216
25634380;7924;140645855008512
24855357;7924;140645855008512
23514803;7924;140645863401216
22720986;7924;140645838223104
23130528;7924;140645855008512
25654523;7924;140645838223104
24050228;7924;140645863401216
24139470;5892;140645855008512
25212911;6900;140645846615808
23998484;7664;140645838223104
25660916;7924;140645838223104
24951170;7924;140645846615808
23611733;7924;140645855008512
22853760;7924;140645846615808
23386707;7924;140645846615808
25911940;7924;140645863401216
24411107;7924;140645846615808
24196001;5892;140645838223104
25468779;6900;140645855008512
24071306;7664;140645863401216
25927042;7924;140645863401216
24953085;7924;140645863401216
24501562;7924;140645863401216
23051568;7924;140645863401216
23411295;7924;140645863401216
26148892;7924;140645846615808
24692933;7924;140645838223104
24278616;5892;140645855008512
25958950;6900;140645855008512
24331301;7664;140645846615808
26803502;7924;140645838223104
25071967;7924;140645838223104
24528630;7924;140645838223104
23161604;7924;140645855008512
23589067;7924;140645838223104
26372211;7924;140645855008512
24905258;7924;140645846615808
24557515;5892;140645863401216
26094881;6900;140645863401216
24350791;7664;140645863401216
26938996;7924;140645846615808
25310845;7924;140645846615808
24856820;7924;140645863401216
23592439;7924;140645855008512
23728931;7924;140645838223104
26385933;7924;140645863401216
25494355;7924;140645846615808
24703206;5892;140645838223104
26243256;6900;140645846615808
24744492;7664;140645838223104
27296661;7924;140645846615808
25605259;7924;140645846615808
25925259;7924;140645846615808
23651049;7924;140645863401216
23854953;7924;140645846615808
26837580;7924;140645863401216
26557131;7924;140645863401216
24731406;5892;140645855008512
26245335;6900;140645838223104
24786598;7664;140645855008512
27352755;7924;140645863401216
25610891;7924;140645855008512
