Reported memory usage
Time diff;Memory (KB);Thread id
0;6592;140216042334016
15210716;6592;140216042063616
17784249;6592;140216033670912
19316039;6592;140216025278208
19357931;6592;140216042063616
19903732;6592;140216033670912
20260529;6592;140216016885504
20451457;6592;140216042063616
20806466;6592;140216016885504
21899515;6592;140216016885504
22147281;6592;140216042063616
22774299;6592;140216016885504
22782164;6592;140216033670912
23919340;6592;140216033670912
25844105;6592;140216042063616
26575750;6592;140216016885504
28047224;6592;140216025278208
30336452;6592;140216042063616
30343144;6592;140216016885504
30750321;6592;140216025278208
31134010;6592;140216042063616
31849725;6592;140216025278208
32962329;6592;140216025278208
33011085;6592;140216033670912
33923218;6592;140216042063616
35614221;6592;140216042063616
36006206;6592;140216025278208
36648579;6592;140216025278208
38928538;6592;140216016885504
39146696;6592;140216042063616
39449458;6592;140216025278208
40911163;6592;140216016885504
41454221;6592;140216016885504
42217180;6592;140216016885504
44020019;6592;140216033670912
44313953;6592;140216025278208
44705312;6592;140216033670912
45292787;6592;140216025278208
46080479;6592;140216025278208
46726581;6592;140216016885504
48359621;6592;140216042063616
48490134;6592;140216033670912
49059324;6592;140216025278208
