Time diff;Memory (KB);Thread id
0;5892;140216042334016
0;6592;140216042334016
0;6984;140216042334016
0;7044;140216042334016
0;7056;140216042334016
0;7196;140216042334016
0;7220;140216042334016
0;7220;140216042334016
0;7220;140216042334016
0;7220;140216042334016
14606045;5892;140216016885504
15210716;6592;140216042063616
14132128;6984;140216016885504
14303476;7044;140216016885504
14049697;7056;140216016885504
14384182;7196;140216033670912
14573407;7220;140216042063616
14402605;7220;140216025278208
14869884;7220;140216016885504
14309228;7220;140216033670912
17946041;5892;140216042063616
17784249;6592;140216033670912
16759862;6984;140216025278208
17232268;7044;140216042063616
16765394;7056;140216025278208
17752677;7196;140216016885504
17660262;7220;140216042063616
17597845;7220;140216016885504
18321763;7220;140216025278208
18206757;7220;140216016885504
18214185;5892;140216033670912
19316039;6592;140216025278208
18349296;6984;140216025278208
18585077;7044;140216025278208
16985489;7056;140216033670912
17924833;7196;140216025278208
17934809;7220;140216025278208
18965663;7220;140216042063616
19978266;7220;140216016885504
18301454;7220;140216033670912
20004533;5892;140216016885504
19357931;6592;140216042063616
19246141;6984;140216042063616
19596232;7044;140216042063616
17721127;7056;140216033670912
19060361;7196;140216042063616
19536783;7220;140216033670912
19901456;7220;140216016885504
20481351;7220;140216042063616
19039312;7220;140216033670912
20345381;5892;140216042063616
19903732;6592;140216033670912
20306562;6984;140216042063616
21469176;7044;140216025278208
18859478;7056;140216042063616
20102674;7196;140216025278208
19763506;7220;140216025278208
19919579;7220;140216025278208
20487169;7220;140216025278208
20206280;7220;140216025278208
20352555;5892;140216025278208
20260529;6592;140216016885504
20497029;6984;140216016885504
21980631;7044;140216025278208
18927813;7056;140216016885504
20168678;7196;140216016885504
21597343;7220;140216025278208
20497995;7220;140216025278208
20494158;7220;140216033670912
20367296;7220;140216016885504
22402259;6172;140216042063616
20451457;6592;140216042063616
21624798;6984;140216042063616
23648329;7044;140216025278208
21041510;7056;140216016885504
22074678;7196;140216025278208
21931013;7220;140216033670912
21442493;7220;140216016885504
22869879;7220;140216016885504
21276517;7220;140216042063616
22619195;6172;140216025278208
20806466;6592;140216016885504
21682971;6984;140216033670912
23766097;7044;140216033670912
21183626;7056;140216025278208
22490497;7196;140216042063616
21933841;7220;140216042063616
21775434;7220;140216025278208
23064608;7220;140216025278208
23020849;7220;140216025278208
23066762;6172;140216016885504
21899515;6592;140216016885504
22091180;6984;140216042063616
24116172;7044;140216042063616
22223177;7056;140216016885504
23344723;7196;140216016885504
23086838;7220;140216033670912
22318069;7220;140216025278208
23232234;7220;140216042063616
23143334;7220;140216042063616
24045661;6172;140216025278208
22147281;6592;140216042063616
22125690;6984;140216016885504
24539419;7044;140216033670912
22880214;7056;140216033670912
23761941;7196;140216033670912
23117435;7220;140216025278208
23705295;7220;140216016885504
24223118;7220;140216033670912
24109548;7220;140216016885504
24205793;6172;140216033670912
22774299;6592;140216016885504
22511600;6984;140216042063616
25211096;7044;140216033670912
24451285;7056;140216042063616
24504288;7196;140216033670912
23954470;7220;140216033670912
23817945;7220;140216025278208
24347881;7220;140216042063616
24126005;7220;140216042063616
24609482;6172;140216025278208
22782164;6592;140216033670912
23820242;6984;140216042063616
26902139;7044;140216042063616
24912575;7056;140216042063616
24749542;7196;140216016885504
24145122;7220;140216025278208
25549098;7220;140216025278208
25263432;7220;140216033670912
25202109;7220;140216025278208
26830820;6172;140216033670912
23919340;6592;140216033670912
25210059;6984;140216033670912
26961990;7044;140216016885504
26130724;7056;140216025278208
24858107;7196;140216025278208
25686280;7220;140216016885504
25913672;7220;140216042063616
25939603;7220;140216025278208
26266874;7220;140216033670912
26860602;6172;140216025278208
25844105;6592;140216042063616
25482675;6984;140216025278208
27090029;7044;140216025278208
26483508;7056;140216033670912
24969944;7196;140216042063616
25937742;7220;140216042063616
28251735;7220;140216033670912
