Reported memory usage
Time diff;Memory (KB);Thread id
0;5892;140288791480128
14009510;5892;140288791480128
16407458;5892;140288791480128
18779274;5892;140288791480128
21192064;5892;140288791480128
21496840;5892;140288791480128
23221447;5892;140288791480128
27610218;5892;140288791480128
27936170;5892;140288791480128
29818357;5892;140288791480128
34661430;5892;140288791480128
35983040;5892;140288791480128
38840670;5892;140288791480128
39179412;5892;140288791480128
39502634;5892;140288791480128
41116223;5892;140288791480128
42728234;5892;140288791480128
43035250;5892;140288791480128
44612514;5892;140288791480128
48997826;5892;140288791480128
49358953;5892;140288791480128
49666250;5892;140288791480128
51543014;5892;140288791480128
53447148;5892;140288791480128
53759762;5892;140288791480128
55522580;5892;140288791480128
58877541;5892;140288791480128
60386727;5892;140288791480128
61637375;5892;140288791480128
64096279;5892;140288791480128
64447687;5892;140288791480128
64761875;5892;140288791480128
66159498;5892;140288791480128
67648112;5892;140288791480128
67958657;5892;140288791480128
69360282;5892;140288791480128
72328581;5892;140288791480128
73334527;5892;140288791480128
73650762;5892;140288791480128
75406078;5892;140288791480128
78863371;5892;140288791480128
79335136;5892;140288791480128
79764945;5892;140288791480128
81944658;5892;140288791480128
84203709;5892;140288791480128
84637849;5892;140288791480128
86872163;5892;140288791480128
89874345;5892;140288791480128
92956577;5892;140288791480128
93371363;5892;140288791480128
93766289;5892;140288791480128
95510476;5892;140288791480128
97300679;5892;140288791480128
97673581;5892;140288791480128
99457497;5892;140288791480128
102686822;5892;140288791480128
104082976;5892;140288791480128
104408945;5892;140288791480128
104707782;5892;140288791480128
106065820;5892;140288791480128
107465978;5892;140288791480128
107781571;5892;140288791480128
109153512;5892;140288791480128
111201509;5892;140288791480128
112398920;5892;140288791480128
112786742;5892;140288791480128
113141447;5892;140288791480128
114921412;5892;140288791480128
116747948;5892;140288791480128
117102523;5892;140288791480128
118934005;5892;140288791480128
121253235;5892;140288791480128
122169420;5892;140288791480128
122529997;5892;140288791480128
122865935;5892;140288791480128
124512303;5892;140288791480128
126198631;5892;140288791480128
126532249;5892;140288791480128
128190531;5892;140288791480128
130424440;5892;140288791480128
131084552;5892;140288791480128
131439942;5892;140288791480128
133446156;5892;140288791480128
136189492;5892;140288791480128
136571626;5892;140288791480128
136921081;5892;140288791480128
138920629;5892;140288791480128
141547510;5892;140288791480128
142113851;5892;140288791480128
142619114;5892;140288791480128
145384003;5892;140288791480128
148216929;5892;140288791480128
148727352;5892;140288791480128
151596065;5892;140288791480128
155325865;5892;140288791480128
156624162;5892;140288791480128
159342762;5892;140288791480128
159713362;5892;140288791480128
160027802;5892;140288791480128
161524184;5892;140288791480128
163279009;5892;140288791480128
163584005;5892;140288791480128
165079809;5892;140288791480128
168582409;5892;140288791480128
169707406;5892;140288791480128
170045369;5892;140288791480128
171118354;5892;140288791480128
172831605;5892;140288791480128
173922988;5892;140288791480128
176066906;5892;140288791480128
176937243;5892;140288791480128
180593587;5892;140288791480128
181091183;5892;140288791480128
181523948;5892;140288791480128
183809148;5892;140288791480128
186378789;5892;140288791480128
186813264;5892;140288791480128
189157431;5892;140288791480128
192665644;5892;140288791480128
196021404;5892;140288791480128
196457526;5892;140288791480128
196851852;5892;140288791480128
198715437;5892;140288791480128
200846875;5892;140288791480128
201244437;5892;140288791480128
203147630;5892;140288791480128
207212611;5892;140288791480128
208638462;5892;140288791480128
208985443;5892;140288791480128
209285345;5892;140288791480128
210690780;5892;140288791480128
212091142;5892;140288791480128
212390589;5892;140288791480128
213763660;5892;140288791480128
215982362;5892;140288791480128
216627303;5892;140288791480128
217520958;5892;140288791480128
220549695;5892;140288791480128
220958257;5892;140288791480128
221312145;5892;140288791480128
223162792;5892;140288791480128
225239232;5892;140288791480128
225594475;5892;140288791480128
227470645;5892;140288791480128
230165704;5892;140288791480128
231212312;5892;140288791480128
231596601;5892;140288791480128
231930462;5892;140288791480128
233644143;5892;140288791480128
235758795;5892;140288791480128
236094745;5892;140288791480128
237827878;5892;140288791480128
240354737;5892;140288791480128
241011133;5892;140288791480128
241362589;5892;140288791480128
243405407;5892;140288791480128
246425822;5892;140288791480128
246842886;5892;140288791480128
247194133;5892;140288791480128
249194257;5892;140288791480128
252332246;5892;140288791480128
252958079;5892;140288791480128
253464560;5892;140288791480128
256477535;5892;140288791480128
259261965;5892;140288791480128
260178687;5892;140288791480128
260793342;5892;140288791480128
264243549;5892;140288791480128
268242790;5892;140288791480128
