Time diff;Memory (KB);Thread id
0;5892;140629279971136
0;31716;140629279971136
0;32788;140629279971136
0;36020;140629279971136
161348948;18932;140629259233024
214568979;31716;140629267625728
168886109;32788;140629276018432
191348914;36020;140629267625728
241700699;20596;140629250840320
318333954;31716;140629276018432
246183369;32788;140629250840320
284983780;36020;140629267625728
244449651;20856;140629267625728
321150360;31716;140629259233024
249665445;32788;140629267625728
284994333;36020;140629259233024
254597418;21120;140629276018432
334207945;31716;140629259233024
265732281;32788;140629267625728
295977977;36020;140629259233024
271737933;21364;140629250840320
354014446;31716;140629259233024
827086446;32788;140629250840320
295983301;36020;140629267625728
1185706756;22116;140629259233024
1360118036;31716;140629276018432
836841963;32788;140629250840320
295987180;36020;140629276018432
1187387775;22116;140629267625728
1370872876;31716;140629276018432
845721747;32788;140629250840320
582564351;36020;140629267625728
1189327359;22644;140629250840320
1370952392;31716;140629259233024
854488677;32788;140629250840320
584963979;36020;140629250840320
1207281656;22644;140629267625728
1370960489;31716;140629267625728
855043847;32788;140629259233024
834410877;36020;140629267625728
1227318370;22644;140629276018432
1717935776;31716;140629276018432
862654573;32788;140629250840320
1442961349;36020;140629276018432
1246923313;24088;140629259233024
2063853212;31716;140629259233024
2035457330;32788;140629250840320
2373577524;36020;140629276018432
2338114164;24776;140629267625728
2628199860;31716;140629276018432
2035464073;32788;140629259233024
2398109766;36020;140629267625728
2940257002;25040;140629250840320
2639590584;31716;140629276018432
2413325178;32788;140629250840320
2458753947;36020;140629250840320
2951745302;25040;140629276018432
3462726842;31716;140629276018432
2782494660;32788;140629276018432
2492276312;36020;140629267625728
2984818323;25040;140629259233024
4086534001;31716;140629259233024
2787165655;32788;140629259233024
2736961812;36020;140629259233024
2986773980;25304;140629276018432
4366006944;31716;140629259233024
2791568991;32788;140629250840320
3044601273;36020;140629267625728
3048752367;25304;140629250840320
4382893204;31716;140629267625728
3198374984;32788;140629267625728
3047543340;36020;140629250840320
3838770694;25568;140629259233024
4387539457;31716;140629250840320
3199504969;32788;140629250840320
3048920256;36020;140629276018432
4451691690;25568;140629276018432
4420717624;31716;140629276018432
3207874375;32788;140629259233024
3069091054;36020;140629267625728
4844079731;25568;140629259233024
4423572508;31716;140629267625728
4344736726;32788;140629259233024
3568871288;36020;140629259233024
4975690749;25832;140629276018432
4442836225;31716;140629259233024
4681250232;32788;140629267625728
3589350938;36020;140629267625728
4980082377;25832;140629259233024
4464185712;31716;140629250840320
4692561747;32788;140629267625728
3589360779;36020;140629250840320
4981602773;25832;140629267625728
5840225313;31716;140629276018432
4693112654;32788;140629259233024
4067744853;36020;140629267625728
4983675948;25832;140629250840320
5840235721;31716;140629250840320
4703257512;32788;140629259233024
6693031601;36020;140629267625728
5725723422;25832;140629259233024
5841525117;31716;140629259233024
4712883916;32788;140629259233024
6715078571;36020;140629250840320
6044303669;25832;140629267625728
6509232121;31716;140629259233024
4713535232;32788;140629276018432
7664384344;36020;140629259233024
6675766927;25832;140629250840320
6510541494;31716;140629267625728
4722213307;32788;140629250840320
8327237439;36020;140629267625728
6691819716;25832;140629267625728
7191974567;31716;140629259233024
5814855232;32788;140629276018432
8350555302;36020;140629250840320
7501118969;25832;140629267625728
8275267851;31716;140629250840320
5822701691;32788;140629250840320
8372875505;36020;140629276018432
8119510313;25832;140629267625728
9083118146;31716;140629250840320
6068025809;32788;140629250840320
9455117372;36020;140629267625728
8129512486;25832;140629267625728
10373858199;31716;140629250840320
6535742978;32788;140629259233024
10274416046;36020;140629276018432
8138486972;25832;140629250840320
10395963097;31716;140629276018432
6539226144;32788;140629250840320
10995054216;36020;140629250840320
8147610176;25832;140629250840320
11367889685;31716;140629250840320
6546126349;32788;140629259233024
11019605595;36020;140629267625728
8156203721;26096;140629250840320
12450820617;31716;140629250840320
6546807403;32788;140629276018432
11044884705;36020;140629259233024
8631121458;26096;140629276018432
12618594936;31716;140629276018432
6794656614;32788;140629276018432
11062108399;36020;140629276018432
9312935590;26096;140629276018432
12621998861;31716;140629259233024
6798997051;32788;140629267625728
11080291492;36020;140629259233024
9315060475;26096;140629259233024
12628718113;31716;140629276018432
7045456142;32788;140629250840320
11148769182;36020;140629250840320
9517508266;26360;140629259233024
13564270025;31716;140629267625728
7952441363;32788;140629276018432
11656404880;36020;140629259233024
10050583106;26360;140629267625728
13588612893;31716;140629259233024
7961425230;32788;140629276018432
12351768973;36020;140629276018432
10293182335;26360;140629276018432
13982834817;31716;140629267625728
8515057215;32788;140629276018432
12441851939;36020;140629259233024
10302370696;26360;140629276018432
14014195476;31716;140629267625728
8784192524;32788;140629267625728
12453730097;36020;140629267625728
10310932121;26360;140629276018432
15049198938;31716;140629259233024
8794188108;32788;140629267625728
12949775449;36020;140629250840320
11004559425;26624;140629250840320
15814840692;31716;140629259233024
9613812196;32788;140629250840320
13095586954;36020;140629250840320
11269639567;26624;140629267625728
15837350233;31716;140629267625728
9872590688;32788;140629276018432
13305368618;36020;140629276018432
11279150512;26624;140629267625728
16825440281;31716;140629276018432
9881682077;32788;140629276018432
13345227663;36020;140629267625728
11922418882;26624;140629267625728
17501128558;31716;140629267625728
10470703692;32788;140629250840320
13776530647;36020;140629267625728
12010203337;26624;140629276018432
17514664826;31716;140629267625728
10471889141;32788;140629276018432
13800369948;36020;140629276018432
12010205954;26624;140629267625728
17524894365;31716;140629267625728
10479679435;32788;140629250840320
13882279176;36020;140629250840320
12070153437;26624;140629250840320
18241332226;31716;140629259233024
10488052162;32788;140629250840320
14354318227;36020;140629267625728
12100539704;26624;140629276018432
18629953125;31716;140629250840320
11135911302;32788;140629276018432
14704334509;36020;140629250840320
12429647578;26624;140629250840320
18641551655;31716;140629250840320
11652377352;32788;140629259233024
14709509108;36020;140629276018432
12929265847;26624;140629276018432
18652122495;31716;140629250840320
11931113875;32788;140629250840320
15169452541;36020;140629259233024
12939191518;26624;140629276018432
18652136412;31716;140629267625728
12356355248;32788;140629250840320
15181161669;36020;140629267625728
12949444846;26624;140629267625728
18661631570;31716;140629250840320
12451557232;32788;140629267625728
15181172988;36020;140629276018432
12959233198;26624;140629276018432
18986512090;31716;140629276018432
12500897036;32788;140629276018432
15473533279;36020;140629276018432
12959239709;26624;140629267625728
18996955649;31716;140629276018432
12567592759;32788;140629259233024
16627032982;36020;140629259233024
12968683008;26624;140629250840320
19784639606;31716;140629276018432
12674114925;32788;140629259233024
17225299008;36020;140629276018432
13639534422;26624;140629259233024
20232127852;31716;140629250840320
12811130198;32788;140629267625728
17606179858;36020;140629259233024
13897567035;26624;140629267625728
20892301337;31716;140629276018432
13251471925;32788;140629250840320
18323383584;36020;140629259233024
13906091695;26624;140629259233024
20896018559;31716;140629259233024
13271139146;32788;140629267625728
18347487731;36020;140629259233024
14608937501;27152;140629276018432
20899320936;31716;140629267625728
13625089321;32788;140629267625728
18371333144;36020;140629276018432
15068416291;27152;140629250840320
20904122435;31716;140629276018432
14405663055;32788;140629259233024
18393050995;36020;140629259233024
15078198466;27152;140629250840320
20915112614;31716;140629276018432
15102525772;32788;140629267625728
19588869587;36020;140629259233024
15547033359;27152;140629250840320
21675320798;31716;140629276018432
15310469451;32788;140629267625728
20315715880;36020;140629250840320
15552647836;27152;140629267625728
22431584677;31716;140629267625728
15310476010;32788;140629259233024
20338144441;36020;140629267625728
15556701392;27152;140629259233024
22771178378;31716;140629250840320
15328541309;32788;140629259233024
21309194394;36020;140629259233024
15566669123;27152;140629259233024
22775536467;31716;140629259233024
15329425025;32788;140629276018432
22254564917;36020;140629259233024
16485096466;27152;140629250840320
22782999068;31716;140629250840320
15347329521;32788;140629276018432
22292785811;36020;140629259233024
16740242364;27152;140629250840320
22794311709;31716;140629267625728
15365797007;32788;140629250840320
22328983737;36020;140629259233024
16749693137;27152;140629250840320
22805548191;31716;140629267625728
16441170982;32788;140629267625728
22400336962;36020;140629267625728
16759110231;27152;140629250840320
22806417461;31716;140629250840320
17146919604;32788;140629259233024
22897873822;36020;140629250840320
16759226325;27152;140629276018432
22815957125;31716;140629276018432
18284700122;32788;140629267625728
22974596417;36020;140629250840320
16767694388;27416;140629250840320
23328570612;31716;140629259233024
18735990074;32788;140629259233024
23001274451;36020;140629276018432
17926169751;27416;140629259233024
23328577209;31716;140629250840320
19920411926;32788;140629276018432
23063629854;36020;140629259233024
17926175461;27416;140629267625728
23329523741;31716;140629267625728
20301652747;32788;140629267625728
23594333727;36020;140629267625728
17935284794;27416;140629276018432
23337933768;31716;140629276018432
20686099643;32788;140629276018432
23685301933;36020;140629250840320
18649198142;27416;140629250840320
23849102236;31716;140629276018432
20688919020;32788;140629250840320
23720997406;36020;140629267625728
18658530993;27416;140629250840320
23851326142;31716;140629250840320
21117245935;32788;140629250840320
23791137682;36020;140629250840320
18666968651;27416;140629250840320
23928105334;31716;140629250840320
21982173874;32788;140629259233024
23991656288;36020;140629259233024
19363660936;27416;140629267625728
25485488715;31716;140629267625728
21996575882;32788;140629267625728
24025718144;36020;140629267625728
19696127946;27416;140629276018432
25822926922;31716;140629250840320
22634337660;32788;140629276018432
24030318476;36020;140629250840320
19979937984;27416;140629267625728
25833931764;31716;140629250840320
23406980140;32788;140629250840320
24875831628;36020;140629267625728
19988868306;27416;140629276018432
25834171120;31716;140629259233024
23437428357;32788;140629250840320
25069637707;36020;140629259233024
20544580963;27416;140629267625728
26101536088;31716;140629267625728
23449523463;32788;140629259233024
25081020777;36020;140629259233024
20593667301;27416;140629259233024
26892195494;31716;140629250840320
