Reported memory usage
Time diff;Memory (KB);Thread id
0;5892;139674143872832
173701954;18772;139674143872832
361970499;19564;139674143872832
427290910;20356;139674143872832
469036545;20884;139674143872832
629907167;21412;139674143872832
1435169517;21676;139674143872832
1452794693;22204;139674143872832
4245861597;22468;139674143872832
8332982267;22468;139674143872832
8352612280;22468;139674143872832
8372623407;22468;139674143872832
8392305191;22732;139674143872832
11354146681;22996;139674143872832
14341172377;22996;139674143872832
14361522759;22996;139674143872832
17763545209;22996;139674143872832
20621469324;22996;139674143872832
20641438885;22996;139674143872832
20661492339;22996;139674143872832
23617558709;22996;139674143872832
26528847769;22996;139674143872832
26548346033;22996;139674143872832
29445210990;22996;139674143872832
32725084700;22996;139674143872832
33484631196;22996;139674143872832
33501980253;23260;139674143872832
36247079424;23260;139674143872832
39997016259;23260;139674143872832
40014314032;23260;139674143872832
40032453279;23260;139674143872832
40050314524;23260;139674143872832
42779972576;23260;139674143872832
45520096004;23260;139674143872832
45537683828;23260;139674143872832
48268629115;23260;139674143872832
51023449048;23260;139674143872832
51042848044;23260;139674143872832
51061556930;23260;139674143872832
53878480204;23260;139674143872832
56712823997;23260;139674143872832
56732142800;23260;139674143872832
59635865965;23260;139674143872832
62809187135;23260;139674143872832
62965825439;23524;139674143872832
63725363353;23524;139674143872832
63742628433;23524;139674143872832
66489674068;23524;139674143872832
70232739588;23524;139674143872832
70250052836;23524;139674143872832
70267990714;23524;139674143872832
70285581755;23524;139674143872832
73021395983;23524;139674143872832
75766321043;23524;139674143872832
75783906527;23524;139674143872832
78519150350;23524;139674143872832
81274193284;23524;139674143872832
81294086518;23524;139674143872832
81313041213;23524;139674143872832
84129648073;23524;139674143872832
86963024351;23524;139674143872832
86982459272;23524;139674143872832
89883226677;23524;139674143872832
93157347277;23524;139674143872832
93916781609;23524;139674143872832
93934069719;23524;139674143872832
96681020875;23524;139674143872832
100457103486;23524;139674143872832
100474429805;23524;139674143872832
100492313139;23524;139674143872832
100510408680;23524;139674143872832
103242231092;23524;139674143872832
105985704202;23524;139674143872832
106003471292;23524;139674143872832
108732887071;23524;139674143872832
111488471278;23524;139674143872832
111507723166;23524;139674143872832
111526248451;23524;139674143872832
114346415949;23524;139674143872832
117177571554;23524;139674143872832
117197087792;23524;139674143872832
120115622317;23524;139674143872832
123372553396;23524;139674143872832
123415051462;23524;139674143872832
123571996280;23524;139674143872832
124332772499;23788;139674143872832
124350323879;23788;139674143872832
127181887005;23788;139674143872832
131048563062;23788;139674143872832
131066495833;23788;139674143872832
131084782444;23788;139674143872832
131102730698;23788;139674143872832
133932652082;23788;139674143872832
136771269439;23788;139674143872832
136789312924;23788;139674143872832
139614620359;23788;139674143872832
142389905375;23788;139674143872832
142408971689;23788;139674143872832
142427780694;23788;139674143872832
145242296233;23788;139674143872832
148073560085;23788;139674143872832
148092958854;23788;139674143872832
150995319950;23788;139674143872832
154266157538;23788;139674143872832
155028688520;23788;139674143872832
155046182425;23788;139674143872832
157788002039;23788;139674143872832
161549331146;23788;139674143872832
161566777197;23788;139674143872832
161584896902;23788;139674143872832
161602547431;23788;139674143872832
164332798809;23788;139674143872832
167070981670;23788;139674143872832
167088933242;23788;139674143872832
169814933106;23788;139674143872832
172569434148;23788;139674143872832
172588414004;23788;139674143872832
172607048836;23788;139674143872832
175431239832;23788;139674143872832
178280614888;23788;139674143872832
178300459659;23788;139674143872832
181283381357;23788;139674143872832
184559060555;23788;139674143872832
184719806543;23788;139674143872832
185502016077;23788;139674143872832
185519967411;23788;139674143872832
188342617953;23788;139674143872832
192166913851;23788;139674143872832
192184774463;23788;139674143872832
192203314392;23788;139674143872832
192221466312;23788;139674143872832
195011524592;23788;139674143872832
197813934190;23788;139674143872832
197831965150;23788;139674143872832
200618002155;23788;139674143872832
203408629054;23788;139674143872832
203427681538;23788;139674143872832
203446376313;23788;139674143872832
206300567034;23788;139674143872832
209170166920;23788;139674143872832
209189580057;23788;139674143872832
212136224491;23788;139674143872832
215330574338;23788;139674143872832
217792875519;23788;139674143872832
217941818167;23788;139674143872832
218718181974;23788;139674143872832
218735760013;23788;139674143872832
221521094391;23788;139674143872832
225564537254;23788;139674143872832
225583138987;23788;139674143872832
225602006021;23788;139674143872832
225620186756;23788;139674143872832
228426415178;23788;139674143872832
231244637649;23788;139674143872832
231263045259;23788;139674143872832
234066920014;23788;139674143872832
236896153842;23788;139674143872832
236915880570;23788;139674143872832
236934915729;23788;139674143872832
239822290450;23788;139674143872832
242727171981;23788;139674143872832
242748495331;23788;139674143872832
245751448815;23788;139674143872832
247792254726;23788;139674143872832
247803717680;23788;139674143872832
249521606936;23788;139674143872832
251862881987;23788;139674143872832
