Time diff;Memory (KB);Thread id
0;6284;140436510836544
0;23736;140436510836544
0;24108;140436510836544
0;24108;140436510836544
165756631;18720;140436510836544
151825647;23736;140436510836544
153819605;24108;140436510836544
150180954;24108;140436510836544
346967090;19512;140436510836544
335397586;23736;140436510836544
343418099;24108;140436510836544
332885108;24108;140436510836544
411857417;20304;140436510836544
400705859;23736;140436510836544
410678062;24108;140436510836544
397498373;24108;140436510836544
453842314;20832;140436510836544
442387062;23736;140436510836544
453759834;24108;140436510836544
439014311;24108;140436510836544
609884011;21360;140436510836544
600276427;23736;140436510836544
615676935;24108;140436510836544
594283207;24108;140436510836544
1408679687;21624;140436510836544
1362251720;23736;140436510836544
1400979920;24108;140436510836544
1346894537;24108;140436510836544
1428183370;22152;140436510836544
1380028165;23736;140436510836544
1418912159;24108;140436510836544
1364241134;24108;140436510836544
4547919974;22416;140436510836544
4122910287;23736;140436510836544
4229958558;24108;140436510836544
4085310912;24108;140436510836544
8473990945;22416;140436510836544
7864353854;23736;140436510836544
8065795715;24108;140436510836544
7794148436;24108;140436510836544
8491907752;22416;140436510836544
7881917403;23736;140436510836544
8083559275;24108;140436510836544
7811554972;24108;140436510836544
8510095951;22416;140436510836544
7899802420;23736;140436510836544
8102217342;24108;140436510836544
7829482927;24108;140436510836544
8527738270;22680;140436510836544
7917426343;23844;140436510836544
8120197611;24108;140436510836544
7846962970;24108;140436510836544
11243816161;22944;140436510836544
10640486786;24108;140436510836544
10900608565;24108;140436510836544
10535953226;24108;140436510836544
13969522606;22944;140436510836544
13381438050;24108;140436510836544
13697793762;24108;140436510836544
13239987407;24108;140436510836544
13987138029;22944;140436510836544
13399142781;24108;140436510836544
13715764372;24108;140436510836544
13257420988;24108;140436510836544
16896716450;22944;140436510836544
16129084948;24108;140436510836544
16474952961;24108;140436510836544
15949018623;24108;140436510836544
19819883515;22944;140436510836544
18876925405;24108;140436510836544
19195034684;24108;140436510836544
18675192145;24108;140436510836544
19840106603;22944;140436510836544
18895944695;24108;140436510836544
19214018632;24108;140436510836544
18694229154;24108;140436510836544
19859187677;22944;140436510836544
18914501218;24108;140436510836544
19232465522;24108;140436510836544
18712602450;24108;140436510836544
22670771181;22944;140436510836544
21722580750;24108;140436510836544
22011853460;24108;140436510836544
21493977155;24108;140436510836544
25487367853;22944;140436510836544
24563568186;24108;140436510836544
24815878547;24108;140436510836544
24297205197;24108;140436510836544
25506697141;22944;140436510836544
24582970444;24108;140436510836544
24835248379;24108;140436510836544
24316467139;24108;140436510836544
28411156757;22944;140436510836544
27504193774;24108;140436510836544
27703866421;24108;140436510836544
27182653389;24108;140436510836544
31723655087;22944;140436510836544
30869064939;24108;140436510836544
30947727581;24108;140436510836544
30417267670;24108;140436510836544
32481927933;22944;140436510836544
31634611252;24108;140436510836544
31704248538;24108;140436510836544
31169630661;24108;140436510836544
32499344529;23208;140436510836544
31652219233;24108;140436510836544
31721893006;24108;140436510836544
31187026065;24108;140436510836544
35235000882;23208;140436510836544
34398913404;24108;140436510836544
34440502996;24108;140436510836544
33907253049;24108;140436510836544
38973908534;23208;140436510836544
38169749536;24108;140436510836544
38173740913;24108;140436510836544
37626095693;24108;140436510836544
38992137386;23208;140436510836544
38187467978;24108;140436510836544
38191386670;24108;140436510836544
37643524212;24108;140436510836544
39010045315;23208;140436510836544
38205598428;24108;140436510836544
38209465294;24108;140436510836544
37661388375;24108;140436510836544
39027509141;23208;140436510836544
38223326458;24108;140436510836544
38226991156;24108;140436510836544
37678918930;24108;140436510836544
41745398230;23208;140436510836544
40955396754;24108;140436510836544
40929177830;24108;140436510836544
40375436703;24108;140436510836544
44467915110;23208;140436510836544
43704048065;24108;140436510836544
43641853615;24108;140436510836544
43083074448;24108;140436510836544
44485747346;23208;140436510836544
43721620416;24108;140436510836544
43659455658;24108;140436510836544
43100612906;24108;140436510836544
47200203327;23208;140436510836544
46455680369;24108;140436510836544
46362364870;24108;140436510836544
45792900146;24108;140436510836544
49939069232;23208;140436510836544
49222329379;24108;140436510836544
49093431725;24108;140436510836544
48509891339;24108;140436510836544
49958304059;23208;140436510836544
49241686795;24108;140436510836544
49112519754;24108;140436510836544
48528983595;24108;140436510836544
49976786957;23208;140436510836544
49260240231;24108;140436510836544
49130903872;24108;140436510836544
48547564189;24108;140436510836544
52780464838;23208;140436510836544
52072186644;24108;140436510836544
51915786696;24108;140436510836544
51327928608;24108;140436510836544
55601701508;23208;140436510836544
54911455424;24108;140436510836544
54716439944;24108;140436510836544
54131742025;24108;140436510836544
55621212490;23208;140436510836544
54931262931;24108;140436510836544
54735811444;24108;140436510836544
54151160439;24108;140436510836544
58511822322;23208;140436510836544
57833060518;24108;140436510836544
57611145328;24108;140436510836544
57017216018;24108;140436510836544
61668151463;23208;140436510836544
61014161002;24108;140436510836544
60764514443;24108;140436510836544
60158626129;24108;140436510836544
61824092570;23472;140436510836544
61171395570;24108;140436510836544
60920250187;24108;140436510836544
60314055734;24108;140436510836544
62581014205;23472;140436510836544
61931682097;24108;140436510836544
61676755065;24108;140436510836544
61066276048;24108;140436510836544
62598382331;23472;140436510836544
61949323620;24108;140436510836544
61694258317;24108;140436510836544
61083627017;24108;140436510836544
65329642823;23472;140436510836544
64682601809;24108;140436510836544
64421583749;24108;140436510836544
63798334717;24108;140436510836544
69059113178;23472;140436510836544
68425864626;24108;140436510836544
68158211744;24108;140436510836544
67507746070;24108;140436510836544
69076543462;23472;140436510836544
68443545448;24108;140436510836544
68175838037;24108;140436510836544
67525284394;24108;140436510836544
69094336090;23472;140436510836544
68461413785;24108;140436510836544
68194176684;24108;140436510836544
67543185862;24108;140436510836544
69111880012;23472;140436510836544
68478882270;24108;140436510836544
68211744751;24108;140436510836544
67560800925;24108;140436510836544
71832272672;23472;140436510836544
71206376221;24108;140436510836544
70917451471;24108;140436510836544
70263383030;24108;140436510836544
74564971914;23472;140436510836544
73951092334;24108;140436510836544
73636908820;24108;140436510836544
72968729232;24108;140436510836544
74582674297;23472;140436510836544
73968597778;24108;140436510836544
73654668072;24108;140436510836544
72986252241;24108;140436510836544
77305474717;23472;140436510836544
76698526061;24108;140436510836544
76361508400;24108;140436510836544
75678422558;24108;140436510836544
80048022247;23472;140436510836544
79449816112;24108;140436510836544
79098603585;24108;140436510836544
78394702414;24108;140436510836544
80066970641;23472;140436510836544
79469998407;24108;140436510836544
79117822049;24108;140436510836544
78413631292;24108;140436510836544
80085644931;23472;140436510836544
79488462147;24108;140436510836544
79136429180;24108;140436510836544
78432129622;24108;140436510836544
82895406374;23472;140436510836544
82294548065;24108;140436510836544
81926785026;24108;140436510836544
81211952603;24108;140436510836544
85729903375;23472;140436510836544
85121840280;24108;140436510836544
84735188445;24108;140436510836544
84017237038;24108;140436510836544
85749231643;23472;140436510836544
85141206762;24108;140436510836544
84754534076;24108;140436510836544
84036506783;24108;140436510836544
88650719054;23472;140436510836544
88037752342;24108;140436510836544
87629360630;24108;140436510836544
86898174527;24108;140436510836544
91920185476;23472;140436510836544
91306650308;24108;140436510836544
90883798970;24108;140436510836544
90135357948;24108;140436510836544
92680492940;23472;140436510836544
92068134924;24108;140436510836544
91641581518;24108;140436510836544
90889119167;24108;140436510836544
92697911074;23472;140436510836544
92085553104;24108;140436510836544
91659071814;24108;140436510836544
90907783589;24108;140436510836544
95442588134;23472;140436510836544
94819608431;24108;140436510836544
94384111926;24108;140436510836544
93628561491;24108;140436510836544
99210619370;23472;140436510836544
98582440407;24108;140436510836544
98129938927;24108;140436510836544
97364954544;24108;140436510836544
99228309410;23472;140436510836544
98599888132;24108;140436510836544
98147607443;24108;140436510836544
97382455884;24108;140436510836544
99246370836;23472;140436510836544
98617811825;24108;140436510836544
98165652626;24108;140436510836544
97400377370;24108;140436510836544
99264055072;23472;140436510836544
98635297844;24108;140436510836544
98183189434;24108;140436510836544
97417890806;24108;140436510836544
102027009714;23472;140436510836544
101370915836;24108;140436510836544
100890716695;24108;140436510836544
100118429333;24108;140436510836544
104753539302;23472;140436510836544
104120134305;24108;140436510836544
103614755843;24108;140436510836544
102830897755;24108;140436510836544
104771084896;23472;140436510836544
104137737589;24108;140436510836544
103632360085;24108;140436510836544
102848796521;24108;140436510836544
107483809297;23472;140436510836544
106872576788;24108;140436510836544
106330999257;24108;140436510836544
105549183919;24108;140436510836544
110220871152;23472;140436510836544
109630250984;24108;140436510836544
109054744829;24108;140436510836544
108272901339;24108;140436510836544
110240208771;23472;140436510836544
109649293597;24108;140436510836544
109074420320;24108;140436510836544
108291987300;24108;140436510836544
110258856077;23472;140436510836544
109669475415;24108;140436510836544
109093059539;24108;140436510836544
108310566297;24108;140436510836544
113059445014;23472;140436510836544
112482658409;24108;140436510836544
111880799008;24108;140436510836544
111088334701;24108;140436510836544
115879244122;23472;140436510836544
115310791538;24108;140436510836544
114686980322;24108;140436510836544
113884099274;24108;140436510836544
115899615096;23472;140436510836544
115330282297;24108;140436510836544
114707078576;24108;140436510836544
113904402891;24108;140436510836544
118937216049;23472;140436510836544
118222620847;24108;140436510836544
117576943682;24108;140436510836544
116790886257;24108;140436510836544
122183102923;23472;140436510836544
121475683542;24108;140436510836544
120811965473;24108;140436510836544
120015272809;24108;140436510836544
122225395410;23472;140436510836544
121517789476;24108;140436510836544
120854446902;24108;140436510836544
120057404976;24108;140436510836544
122381886489;23472;140436510836544
121674152513;24108;140436510836544
121010206582;24108;140436510836544
120212829143;24108;140436510836544
123139917524;23736;140436510836544
122432268519;24108;140436510836544
121767018090;24108;140436510836544
120963907619;24108;140436510836544
123157380707;23736;140436510836544
122449750064;24108;140436510836544
121784382512;24108;140436510836544
120981344763;24108;140436510836544
125887880567;23736;140436510836544
125184524213;24108;140436510836544
124505159665;24108;140436510836544
123698884268;24108;140436510836544
129616991725;23736;140436510836544
128927714808;24108;140436510836544
128227648163;24108;140436510836544
127409755539;24108;140436510836544
129634543636;23736;140436510836544
128945233319;24108;140436510836544
128245105739;24108;140436510836544
127427130809;24108;140436510836544
129652584982;23736;140436510836544
128963898694;24108;140436510836544
128263684139;24108;140436510836544
127444923536;24108;140436510836544
129670126008;23736;140436510836544
128981376120;24108;140436510836544
128281159867;24108;140436510836544
127462562866;24108;140436510836544
132381794460;23736;140436510836544
131705858190;24108;140436510836544
130978905537;24108;140436510836544
130158527178;24108;140436510836544
135105455040;23736;140436510836544
134445565129;24108;140436510836544
133690126118;24108;140436510836544
132907363579;24108;140436510836544
135122969270;23736;140436510836544
134463221274;24108;140436510836544
133707806609;24108;140436510836544
132925305915;24108;140436510836544
137862801736;23736;140436510836544
137189338115;24108;140436510836544
136409494898;24108;140436510836544
135670563567;24108;140436510836544
140601815043;23736;140436510836544
139946333847;24108;140436510836544
139138303898;24108;140436510836544
138395229613;24108;140436510836544
140620920232;23736;140436510836544
139965440771;24108;140436510836544
139157566507;24108;140436510836544
138414300078;24108;140436510836544
140639551216;23736;140436510836544
139984150235;24108;140436510836544
139176258427;24108;140436510836544
138432891528;24108;140436510836544
143444355393;23736;140436510836544
142791283855;24108;140436510836544
141956530033;24108;140436510836544
141222659224;24108;140436510836544
146263742413;23736;140436510836544
145619357990;24108;140436510836544
144761405873;24108;140436510836544
144033874316;24108;140436510836544
146283273080;23736;140436510836544
145638612185;24108;140436510836544
144780757718;24108;140436510836544
144053266575;24108;140436510836544
149175479198;23736;140436510836544
148533790775;24108;140436510836544
147652230095;24108;140436510836544
146920952207;24108;140436510836544
152438192803;23736;140436510836544
151804490507;24108;140436510836544
150898115270;24108;140436510836544
150164346949;24108;140436510836544
153196462053;23736;140436510836544
152564876276;24108;140436510836544
151657382129;24108;140436510836544
150988477098;24108;140436510836544
153213861113;23736;140436510836544
152582327266;24108;140436510836544
151675228589;24108;140436510836544
151005807346;24108;140436510836544
155950945172;23736;140436510836544
155321319480;24108;140436510836544
154399599462;24108;140436510836544
153728151463;24108;140436510836544
159699255371;23736;140436510836544
159079837646;24108;140436510836544
158135958142;24108;140436510836544
157457971304;24108;140436510836544
159716796143;23736;140436510836544
159097282599;24108;140436510836544
158153460973;24108;140436510836544
157475316194;24108;140436510836544
159734735212;23736;140436510836544
159115325336;24108;140436510836544
158171698193;24108;140436510836544
157493376100;24108;140436510836544
159752679050;23736;140436510836544
159133053173;24108;140436510836544
158189817147;24108;140436510836544
157511223060;24108;140436510836544
162472012475;23736;140436510836544
161856500219;24108;140436510836544
160890856147;24108;140436510836544
160221047400;24108;140436510836544
165200430071;23736;140436510836544
164596593267;24108;140436510836544
163604742051;24108;140436510836544
162937437625;24108;140436510836544
165218157025;23736;140436510836544
164614220127;24108;140436510836544
163622342455;24108;140436510836544
162955004304;24108;140436510836544
167938704094;23736;140436510836544
167341295824;24108;140436510836544
166323936139;24108;140436510836544
165652499206;24108;140436510836544
170679623288;23736;140436510836544
170094065517;24108;140436510836544
169200888320;24108;140436510836544
168378805395;24108;140436510836544
170698910162;23736;140436510836544
170113039732;24108;140436510836544
169222135455;24108;140436510836544
168397982560;24108;140436510836544
170717875671;23736;140436510836544
170131703728;24108;140436510836544
169242460423;24108;140436510836544
168416614644;24108;140436510836544
173525251013;23736;140436510836544
172938344154;24108;140436510836544
172126494632;24108;140436510836544
171202557362;24108;140436510836544
