Reported memory usage
Time diff;Memory (KB);Thread id
0;7240;139881443813184
15525987;7240;139881418364672
18027033;7240;139881418364672
18715640;7240;139881443542784
19621396;7240;139881426757376
20408336;7240;139881435150080
20474934;7240;139881443542784
20503102;7240;139881418364672
21094940;7240;139881418364672
21152770;7240;139881443542784
21368755;7240;139881435150080
22093087;7240;139881418364672
22337843;7240;139881435150080
23129693;7240;139881443542784
23674437;7240;139881418364672
23682615;7240;139881426757376
24883802;7240;139881426757376
25129561;7240;139881418364672
25219421;7240;139881443542784
25225748;7240;139881426757376
25770119;7240;139881418364672
26742315;7240;139881435150080
27212965;7240;139881435150080
28314005;7240;139881426757376
29219675;7240;139881435150080
29385433;7240;139881426757376
29619791;7240;139881435150080
30677805;7240;139881435150080
31156699;7240;139881435150080
31170738;7240;139881443542784
31940094;7240;139881435150080
33021275;7240;139881443542784
33146842;7240;139881426757376
33767648;7240;139881443542784
33770835;7240;139881418364672
34400830;7240;139881435150080
34418296;7240;139881443542784
34955608;7240;139881443542784
35360679;7240;139881418364672
35474311;7240;139881443542784
36090254;7240;139881443542784
36596278;7240;139881435150080
36655348;7240;139881426757376
36731030;7240;139881418364672
37093997;7240;139881435150080
37754135;7240;139881426757376
38104908;7240;139881426757376
38633555;7240;139881426757376
38859320;7240;139881443542784
39248618;7240;139881443542784
39271894;7240;139881418364672
39900746;7240;139881443542784
40378128;7240;139881443542784
40748038;7240;139881443542784
41527915;7240;139881443542784
41538430;7240;139881426757376
41541751;7240;139881435150080
41746269;7240;139881418364672
41920140;7240;139881435150080
42222026;7240;139881443542784
42693824;7240;139881435150080
42761516;7240;139881443542784
42984052;7240;139881418364672
43050629;7240;139881435150080
43342874;7240;139881435150080
43879156;7240;139881426757376
44038442;7240;139881418364672
44588361;7240;139881443542784
44753177;7240;139881418364672
44945066;7240;139881435150080
45761149;7240;139881435150080
45870049;7240;139881418364672
46146295;7240;139881435150080
47029981;7240;139881418364672
47201680;7240;139881426757376
47428539;7240;139881418364672
47460594;7240;139881435150080
48063798;7240;139881426757376
48897665;7240;139881418364672
49638160;7240;139881443542784
49781121;7240;139881435150080
49806532;7240;139881426757376
50312783;7240;139881443542784
51338406;7240;139881435150080
51347433;7240;139881418364672
52183705;7240;139881418364672
52317798;7240;139881435150080
52549714;7240;139881418364672
53446137;7240;139881435150080
53891948;7240;139881435150080
54527536;7240;139881418364672
54804834;7240;139881426757376
55201791;7240;139881426757376
55970284;7240;139881418364672
56975126;7240;139881418364672
57060069;7240;139881435150080
57508712;7240;139881435150080
57885351;7240;139881435150080
58731668;7240;139881435150080
58771764;7240;139881426757376
59041721;7240;139881435150080
59664234;7240;139881426757376
59694785;7240;139881418364672
59993441;7240;139881426757376
61128121;7240;139881426757376
61377118;7240;139881435150080
62031354;7240;139881443542784
62119136;7240;139881435150080
62276291;7240;139881426757376
62794917;7240;139881443542784
62869622;7240;139881435150080
63217105;7240;139881426757376
63761092;7240;139881443542784
64252885;7240;139881426757376
64491043;7240;139881435150080
64571707;7240;139881443542784
64742913;7240;139881426757376
66968618;7240;139881418364672
67347391;7240;139881443542784
67369689;7240;139881435150080
67460319;7240;139881426757376
67741178;7240;139881426757376
68889776;7240;139881443542784
68963452;7240;139881418364672
69224838;7240;139881443542784
69916753;7240;139881435150080
69946879;7240;139881418364672
70244950;7240;139881435150080
71089056;7240;139881426757376
71669139;7240;139881443542784
72047203;7240;139881435150080
72389898;7240;139881426757376
72693173;7240;139881426757376
73144712;7240;139881443542784
73888206;7240;139881443542784
73925891;7240;139881426757376
74534740;7240;139881426757376
75090258;7240;139881418364672
75109884;7240;139881426757376
75302377;7240;139881443542784
76025359;7240;139881426757376
76187783;7240;139881418364672
76875579;7240;139881435150080
77002489;7240;139881418364672
77584150;7240;139881418364672
78000300;7240;139881443542784
78800494;7240;139881426757376
78802879;7240;139881443542784
79222315;7240;139881418364672
79336888;7240;139881426757376
80456846;7240;139881426757376
80963940;7240;139881426757376
81483049;7240;139881426757376
82243794;7240;139881426757376
82527003;7240;139881418364672
83416797;7240;139881426757376
84021730;7240;139881418364672
84621425;7240;139881418364672
84713313;7240;139881435150080
85609990;7240;139881426757376
85921923;7240;139881426757376
86753225;7240;139881426757376
88658642;7240;139881443542784
88753659;7240;139881426757376
88872081;7240;139881418364672
89040333;7240;139881443542784
89884105;7240;139881443542784
90158225;7240;139881418364672
90266920;7240;139881443542784
